0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0,0.0,0.0,0.05981604664211163,-0.11976615301738075,-0.05294505453007922,0.06835060130820127,-0.2707210052714422,-0.08219263029179205,4.9579518464829236e-05,-0.3601803175265343,-0.110922087895966,-0.07616140278626629,-0.4001542405475057,-0.1381141954935807,0.028597373866317603,-0.5268360691715376,-0.04230057634886536,0.04817887140592117,-0.7508538865928565,-0.08814904999771057,0.05436127311991489,-0.8882404772937097,-0.11430905932235541,0.05480425533924195,-1.0,-0.1300430117256071,-0.04393456181046746,-0.46913864876411504,-0.0443298593674389,-0.08170822689476392,-0.573431886056207,-0.12591857062432998,-0.061031950971501936,-0.4627976028559445,-0.15418959731864074,-0.03328972114959609,-0.3660752504176279,-0.15094013720161664,-0.10099653292377708,-0.3857710477373776,-0.051690653577947165,-0.11770221309420745,-0.36197544510192337,-0.13915607109394965,-0.06208115315185108,-0.23800283434713013,-0.1453281309104582,-0.01915653023847646,-0.1642509910257992,-0.12219062452825001,-0.13864830219404253,-0.2912877802602894,-0.062082002270187286,-0.14310907309293872,-0.2786005559886207,-0.12395693336697451,-0.09168369273180683,-0.18773761985053058,-0.12261498876587612,-0.046764546353564994,-0.13628916910270106,-0.102045923418839
0.0,0.0,0.0,0.05678544826031164,-0.12176365449356802,-0.05272993563836774,0.06480734343175773,-0.2704149101187466,-0.08116485376025372,-0.0024037500365840137,-0.3583530887006719,-0.1089590492582147,-0.07745649800096706,-0.3983178773604933,-0.13527897985782567,0.026233571716826956,-0.5264336502024178,-0.041084645113895195,0.04676642663431609,-0.7502551090863148,-0.08557608069326025,0.053994036496624175,-0.8872512647763346,-0.11061697492197237,0.055593582318977146,-1.0,-0.12545377621368692,-0.045423767572177684,-0.4679947591081827,-0.04264742657892933,-0.08360743003796905,-0.5760403359875809,-0.12243858364574473,-0.06477622125681648,-0.46326789844525157,-0.14936208606111406,-0.03751842597642217,-0.3636806485613929,-0.14487968132279383,-0.10175003493515664,-0.38391088670168017,-0.049525559278318386,-0.11809278365389174,-0.35877478386576983,-0.13559348643944427,-0.0643927074354792,-0.2352023332974707,-0.14216491564391615,-0.022592174195141396,-0.16130118309608343,-0.11907689924768262,-0.13801829241900918,-0.2900276513310604,-0.059379402150701394,-0.14185198788255027,-0.2765935893266192,-0.11996645757249343,-0.09075865144936587,-0.18642605309401825,-0.1187427351996069,-0.04593241417802626,-0.13438359337868513,-0.09817050094072895
0.0,0.0,0.0,0.07402946415078962,-0.10137375138593402,-0.048872124093782936,0.11097351995829888,-0.25907288017889374,-0.07362511067017358,0.06137761629535803,-0.3601428085093378,-0.09769657467069653,-0.004835010179080504,-0.39802666766278466,-0.1200830702824007,0.06495759211685823,-0.5210347854582624,-0.044967671510130244,0.08459668046516446,-0.749557901903887,-0.08927010775610404,0.09183399396895847,-0.886552598424662,-0.11016671102920053,0.09343805872455017,-1.0,-0.12083149853134416,-0.01557021528033646,-0.49939723543304815,-0.04551982653671981,-0.010736372427001815,-0.5885749796673079,-0.12532510572495723,0.010622452046258361,-0.4538941350158671,-0.144839528989632,0.031430988550869086,-0.33274705282085326,-0.13332781349620554,-0.08336615994824714,-0.44819238547048745,-0.0512050245968791,-0.062164553028849504,-0.3823766497496405,-0.13218480261503165,-0.01733362000023771,-0.23332379663572475,-0.13521174459936658,0.014601759393364156,-0.13371228264394613,-0.10973157045983421,-0.13797418894207178,-0.37793784054075624,-0.06060851994689006,-0.10562557623443636,-0.2976961871320801,-0.11387220753104363,-0.059402341952583655,-0.18560818944805443,-0.11435793442690799,-0.02550017785799546,-0.11746459394892292,-0.09589212120624352
0.0,0.0,0.0,0.054172154055790275,-0.12294750890695359,-0.05366009717200535,0.06039487926706124,-0.26951232548026977,-0.08406367712910252,-0.008210197878105759,-0.3582256871041426,-0.11377404287201977,-0.08218798679498077,-0.4035190898873256,-0.14181790929417978,0.02278475528060666,-0.5272534618549918,-0.04249998333008574,0.042310935445472216,-0.7510398278075454,-0.08875176900174736,0.048690420964472854,-0.8880971654456902,-0.11523323433960968,0.05038702309010319,-1.0,-0.13119997998316754,-0.04876724441220333,-0.4660727313862053,-0.04465918987178004,-0.09108233107403384,-0.5766863538102458,-0.12702466062490408,-0.07276223493186297,-0.46287235113478686,-0.1553028761830403,-0.045270155971576624,-0.3625181485990164,-0.15170500399276515,-0.10507099617776754,-0.3796537470435556,-0.05220054571612188,-0.12625094310446638,-0.3595582275551515,-0.14085194719270955,-0.07204132432104261,-0.2314352934339173,-0.14593805639253146,-0.029396657025466674,-0.15725253820935206,-0.1215371288032362,-0.14147065141924897,-0.283100813327065,-0.0627105531312321,-0.1537731183833503,-0.2807646125410322,-0.12491702321704812,-0.1038521990549756,-0.18720045082209652,-0.12172197468413987,-0.059801774229871534,-0.135118563928213,-0.09963831444251832
0.0,0.0,0.0,0.05347940438797107,-0.12668437093243537,-0.05300986293864089,0.05899396947904151,-0.27204523894371907,-0.08341660050057736,-0.012068706176532924,-0.35812248581655776,-0.11343979922361788,-0.08752743426919851,-0.4010252380938726,-0.14203900980488418,0.022690431432640414,-0.5269945909618567,-0.04055722037233397,0.04116348673757236,-0.7486539448647767,-0.08658225903904478,0.04748809107017307,-0.8876681803144797,-0.11394504076901414,0.04936593893566375,-1.0,-0.13042099597949844,-0.04862120231377218,-0.46573984739781443,-0.04289745901235022,-0.09154460116783503,-0.5784298017694012,-0.12246578132418287,-0.07306789621549813,-0.4717410147636058,-0.15087193859218195,-0.04577392989079473,-0.37398906722050934,-0.14822912463061222,-0.10419498293398805,-0.3782516468382192,-0.050753276172314524,-0.1253837148040387,-0.3628051919883983,-0.1378889827062522,-0.07171875191443558,-0.2374862062879775,-0.1439953511584915,-0.030004507314545122,-0.16240784966163857,-0.12064379913289806,-0.1401336083777135,-0.27986205375565665,-0.061516167834877504,-0.15459371994743465,-0.28597854997944466,-0.12307172706904593,-0.10540640518333352,-0.19627303220787767,-0.12016314056966519,-0.06074243734402645,-0.14162091790196368,-0.09847943830477222
0.0,0.0,0.0,0.05260706521905137,-0.1262567880007706,-0.055368686759501476,0.05774552268698713,-0.270413243196358,-0.08717208386443238,-0.015089434612476344,-0.3541232736856818,-0.11793221276706213,-0.09114801093684811,-0.39629537916165786,-0.14704154101290803,0.020659868931824598,-0.5297092112473974,-0.04339941265019008,0.03896428566538338,-0.7502271663698346,-0.09045284338111545,0.045175852101658885,-0.8883899789586064,-0.11803702738803425,0.0467747325903981,-1.0,-0.13464152765730553,-0.05096402592630003,-0.465632653731885,-0.04473614138389464,-0.0963045848371991,-0.575672706846737,-0.1264685019297596,-0.07583075165394075,-0.4625118875921713,-0.15492008255162298,-0.0466020735099524,-0.36213874174846533,-0.15138435004790993,-0.10624057906016372,-0.3764881148303749,-0.051732645702399216,-0.12933407996909252,-0.3578478857965379,-0.14060824576972494,-0.07463896425406695,-0.23213964651680516,-0.14682972621298349,-0.03204054331180813,-0.15873891935269988,-0.1229334672246788,-0.14046841826587192,-0.27737890613191735,-0.06171542205725294,-0.15526572540565273,-0.2768877612228929,-0.1251473584626768,-0.10514614115249792,-0.18548951706330946,-0.12304944662376727,-0.06003022073714289,-0.13294375279580264,-0.10133503280042376
0.0,0.0,0.0,0.05211958158963626,-0.12415560483109672,-0.05430099011776834,0.05761520783646563,-0.2696002668825418,-0.08480484710481051,-0.015010562168514447,-0.3543179796304461,-0.11429839653881012,-0.0915928574247679,-0.3972860267060646,-0.14239584881909137,0.020002174137907686,-0.5289440408202559,-0.042331336045451536,0.03913237459437126,-0.750432996478961,-0.0885236188359802,0.04566764555566112,-0.8893705786447491,-0.11517496773679435,0.047282440906631314,-1.0,-0.1312191938962472,-0.05268258635150414,-0.4653828081968266,-0.04369701252561606,-0.09777228850989193,-0.5719728963094826,-0.12421485768726606,-0.07743466691875285,-0.4566767717182071,-0.15195695750717514,-0.048723768928660614,-0.3540849685342806,-0.14833010976000832,-0.10810450215693344,-0.37467436014294087,-0.05061949252141322,-0.13126262769174055,-0.3561843869181395,-0.13875892342105578,-0.0762922169920312,-0.22933023747898645,-0.1446420847440382,-0.033394884726691734,-0.1550938085705823,-0.12095075267777515,-0.14173922180090176,-0.27366294338963276,-0.060372452017898474,-0.15624951093753137,-0.27200973440476284,-0.12429057838947993,-0.1055404052675262,-0.18042773186145356,-0.12269028695172085,-0.059963629823881655,-0.1292583476014427,-0.10137669427419203
0.0,0.0,0.0,0.05158906132198779,-0.12628627928184522,-0.05398186027696859,0.056395044172102456,-0.2720050754405911,-0.08329981738078016,-0.016339787831158834,-0.3569599753626694,-0.11181186358392621,-0.09165521196950409,-0.3997787280121151,-0.13887827188048668,0.019610300464975274,-0.5313208178912416,-0.03806250254676315,0.03857188024288504,-0.7516109596619619,-0.08301954370952894,0.04458164478112816,-0.890907131026426,-0.10934473421489779,0.0461500591714987,-1.0,-0.1252270656717456,-0.05178421832462076,-0.46624152223089066,-0.03965067429767467,-0.09828205929251171,-0.5763614865728064,-0.11926414403922149,-0.07887752275695241,-0.46258688732000425,-0.14750554379407085,-0.04986209166401624,-0.36002626546776,-0.14403046900086805,-0.10608611873581944,-0.3736371993177917,-0.04702304031168094,-0.1314344008343001,-0.36099071204194993,-0.13564771810015447,-0.07680039388796484,-0.2354040719208157,-0.1427249940553435,-0.033785648221952506,-0.16202566594126783,-0.11932514693094143,-0.13881368682301487,-0.269776471297003,-0.057041886808915795,-0.15688624415880983,-0.2792519577225664,-0.12193995032371588,-0.10665980717234119,-0.18949750180748826,-0.12056410651787113,-0.06055857643965388,-0.1380922590491585,-0.09903271787834952
0.0,0.0,0.0,0.05003233092229137,-0.12821182532426706,-0.05331690883112034,0.05102389791174806,-0.2743861685225346,-0.08281206739899247,-0.023660898463550732,-0.35849893990849496,-0.11201721202727415,-0.09903175016264772,-0.40190783541509,-0.13985571464064028,0.018021607854843438,-0.5316118330287015,-0.0362098138205466,0.035408645243146776,-0.7512710095459197,-0.08219272024684467,0.04176334015773392,-0.8900944650433239,-0.11009372991977784,0.04396409566273268,-1.0,-0.12723069986814506,-0.05352475525222641,-0.4643444887864674,-0.0388474229129083,-0.10028306740402738,-0.5747454805573056,-0.11978583270195158,-0.07910138696023943,-0.4624013405088763,-0.14950353260523844,-0.049770855796978014,-0.36271285787006674,-0.14724538585834182,-0.10826954481479799,-0.36969211375864075,-0.04732570158230333,-0.1334066212871643,-0.3646727321926554,-0.1370788906249249,-0.07695512177370926,-0.23813236145255037,-0.143736810441206,-0.033783997450532594,-0.16506944261866305,-0.12006561500620366,-0.141212052328059,-0.2632855106087815,-0.05848404148365834,-0.16033303175925742,-0.2793902875724597,-0.12397995382120205,-0.10954237070466671,-0.18882115827966145,-0.12170353909703466,-0.06377941503689216,-0.1360786069755239,-0.09962385951160642
0.0,0.0,0.0,0.04950476387389113,-0.1272289747195384,-0.05641842777531799,0.05187479566315238,-0.2721827976765545,-0.08634612029245867,-0.025659693981566777,-0.3580079751683904,-0.11497437878099262,-0.10136903259618671,-0.40253971767532176,-0.1416930803875823,0.017293059900288607,-0.532259980891896,-0.03696405040816733,0.03463148277763599,-0.7530194337828906,-0.08219675985530657,0.041095365736114844,-0.8912271415092294,-0.10915101817089418,0.043652414798852214,-1.0,-0.12552539246764333,-0.05524441430279966,-0.4665678796835239,-0.03719076356803523,-0.10255172521334643,-0.5786736569054186,-0.11662960240918127,-0.08183218544175008,-0.4698571155478506,-0.1458074997816411,-0.0526875227503993,-0.3719204432088867,-0.14329828135790898,-0.11025804971015735,-0.3733334159387545,-0.04359922257667882,-0.13704698780119193,-0.36095593863586284,-0.13278067298856572,-0.08093967936880778,-0.23759415771058515,-0.14075837467018285,-0.037204886663699525,-0.16623378450769277,-0.11797048790814436,-0.14326711038728693,-0.269424266641059,-0.052860659756647346,-0.16101733091488463,-0.27539695361357325,-0.11858472571903629,-0.11009605032854293,-0.18458289871418537,-0.11800587523052586,-0.06434360270978684,-0.13363975044272217,-0.0969835480877513
0.0,0.0,0.0,0.04783267295424815,-0.13142710191159318,-0.05655776906375917,0.044165827288967674,-0.27713769648517667,-0.08622447962949127,-0.032831362525269664,-0.36557487632057717,-0.1147440348572811,-0.10845342632816439,-0.4140285570399872,-0.1418443578137722,0.01347483209523487,-0.5377617370546132,-0.03423018704888524,0.029898875292334013,-0.7519639292057428,-0.07960417646526723,0.03713060074911417,-0.8900311660682279,-0.10851246350087693,0.039975254955250956,-1.0,-0.12663504590074007,-0.058344370476147656,-0.47061197478218536,-0.034809211752630666,-0.1075867687449053,-0.5828411220412688,-0.11327882503239807,-0.08566091290549298,-0.47569781062833016,-0.14367411657497267,-0.05615045535771256,-0.38005800853215677,-0.14278864136767652,-0.11225086996833353,-0.37293149426957545,-0.04174398057667992,-0.14128332322485815,-0.37061611518291226,-0.1312427727678737,-0.08475486655425644,-0.24610322076590505,-0.13905987289506405,-0.04202883613754317,-0.17362527049353105,-0.11642988721268493,-0.14392004137678846,-0.263034057387001,-0.051524538814713805,-0.16748445687809282,-0.2851926864505936,-0.11789442965312716,-0.11733427182416477,-0.19449027296337693,-0.11630712773348349,-0.07254099847307674,-0.14136636678684647,-0.09482511526213587
